FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
85.14,9.99,30.60,120.00,1,Spring,All
85.60,13.29,43.56,120.00,1,Spring,All
87.13,18.68,18.36,180.00,1,Spring,All
86.75,21.12,39.24,110.00,2,Spring,All
84.38,12.38,35.64,47.00,1,Spring,All
84.43,13.56,37.08,130.00,1,Spring,All
82.80,21.33,28.44,130.00,1,Spring,All
83.83,30.38,23.40,280.00,1,Spring,All
84.21,34.21,21.96,145.00,1,Spring,All
84.26,35.87,29.52,47.00,1,Spring,All
84.30,37.48,41.76,110.00,3,Spring,All
84.13,38.76,25.92,140.00,1,Spring,All
82.12,39.82,23.04,160.00,1,Spring,All
82.65,41.59,21.60,115.00,1,Spring,All
85.91,46.09,19.80,88.00,1,Spring,All
85.96,48.22,20.52,5.00,1,Summer,All
85.50,52.21,20.16,47.00,1,Summer,All
86.03,54.78,20.16,88.00,1,Summer,All
86.08,56.93,16.56,323.00,1,Summer,All
80.91,44.45,24.48,10.00,1,Summer,All
84.62,47.34,13.68,277.00,1,Summer,All
86.60,50.80,23.40,10.00,1,Summer,All
86.10,53.19,14.40,205.00,1,Summer,All
86.17,56.23,22.32,10.00,1,Summer,All
86.33,59.28,14.04,325.00,1,Summer,All
86.38,61.73,13.32,127.00,1,Summer,All
86.14,64.27,15.48,75.00,1,Summer,All
86.19,66.85,19.80,220.00,1,Summer,All
83.39,47.29,28.44,130.00,1,Summer,All
85.27,50.57,11.16,305.00,1,Summer,All
85.32,53.43,16.92,305.00,1,Summer,All
85.37,56.43,11.52,98.00,1,Summer,All
84.62,58.43,17.28,60.00,1,Summer,All
83.18,63.32,21.24,115.00,1,Summer,All
82.97,64.91,23.04,13.00,1,Summer,All
83.02,66.81,14.40,250.00,1,Summer,All
82.70,68.37,21.24,110.00,1,Summer,All
82.85,70.48,16.56,290.00,1,Summer,All
86.03,74.17,12.24,110.00,1,Summer,All
88.00,78.67,18.72,140.00,2,Summer,All
88.05,82.28,15.12,330.00,2,Summer,All
88.10,86.21,15.12,20.00,2,Summer,All
88.14,90.02,11.16,60.00,1,Summer,All
86.61,92.82,21.24,250.00,2,Summer,All
86.66,96.06,16.92,180.00,2,Summer,All
84.48,97.91,10.80,127.00,1,Summer,All
81.43,99.18,11.88,297.00,1,Summer,All
83.09,101.47,15.12,12.00,1,Summer,All
83.70,103.80,14.04,117.00,1,Summer,All
83.82,106.11,16.20,340.00,1,Summer,All
79.68,107.09,14.76,290.00,1,Summer,All
82.98,109.27,15.48,70.00,1,Summer,All
84.88,112.01,13.68,118.00,1,Summer,All
84.93,114.48,30.24,0.00,4,Summer,All
86.30,117.68,14.04,0.00,2,Summer,All
84.32,119.51,19.80,300.00,2,Summer,All
84.43,121.96,12.96,120.00,1,Summer,All
86.17,125.10,13.68,40.00,2,Summer,All
86.40,128.16,15.12,272.00,2,Summer,All
86.44,131.23,18.36,10.00,3,Summer,All
