FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
87.01,16.94,19.44,13.00,1,Spring,All
86.78,19.76,30.96,7.00,1,Spring,All
86.67,20.73,20.52,140.00,1,Spring,All
84.25,10.22,35.28,18.00,1,Spring,All
85.83,14.68,51.48,115.00,3,Spring,All
82.91,22.64,30.96,10.00,1,Spring,All
83.95,29.06,21.96,197.00,1,Spring,All
84.06,30.80,28.44,140.00,1,Spring,All
84.10,32.36,24.12,5.00,1,Spring,All
83.93,35.05,37.80,103.00,2,Spring,All
81.89,36.06,39.60,140.00,1,Spring,All
82.49,37.74,33.12,112.00,1,Spring,All
83.64,39.66,29.52,250.00,1,Spring,All
85.64,44.00,20.16,20.00,1,Summer,All
85.19,45.71,15.12,130.00,1,Summer,All
85.24,47.79,16.92,250.00,1,Summer,All
85.84,50.23,18.36,330.00,1,Summer,All
85.88,52.27,14.76,330.00,1,Summer,All
82.99,36.13,26.64,62.00,1,Summer,All
83.79,38.38,22.68,50.00,1,Summer,All
84.55,45.70,15.48,250.00,1,Summer,All
86.30,49.01,9.72,100.00,1,Summer,All
85.94,51.30,16.56,90.00,1,Summer,All
86.01,54.20,19.44,350.00,1,Summer,All
86.19,57.13,19.08,40.00,1,Summer,All
86.24,59.45,13.32,150.00,1,Summer,All
86.02,61.90,15.84,320.00,1,Summer,All
86.06,64.40,14.40,230.00,1,Summer,All
83.19,50.42,19.80,210.00,1,Summer,All
83.27,52.51,22.32,140.00,1,Summer,All
85.20,55.60,15.12,243.00,1,Summer,All
85.24,58.32,13.32,123.00,1,Summer,All
85.29,61.16,19.44,50.00,1,Summer,All
84.56,63.08,11.88,225.00,1,Summer,All
82.59,64.44,25.56,50.00,1,Summer,All
82.50,65.79,18.72,40.00,1,Summer,All
83.06,67.81,17.28,60.00,1,Summer,All
82.88,69.36,18.00,300.00,1,Summer,All
82.93,71.22,20.88,50.00,1,Summer,All
82.60,72.75,19.44,10.00,1,Summer,All
82.76,74.79,23.04,327.00,1,Summer,All
85.85,78.33,10.08,160.00,1,Summer,All
87.89,82.63,19.08,0.00,2,Summer,All
87.94,86.08,15.48,230.00,2,Summer,All
87.99,89.88,11.52,0.00,1,Summer,All
88.04,93.55,19.80,50.00,3,Summer,All
86.53,96.27,22.32,45.00,3,Summer,All
86.58,99.38,18.36,240.00,2,Summer,All
84.31,101.19,21.96,250.00,2,Summer,All
81.33,102.47,25.20,50.00,1,Summer,All
82.97,104.69,14.76,215.00,1,Summer,All
83.58,106.96,13.32,113.00,1,Summer,All
83.72,109.21,18.00,350.00,1,Summer,All
79.51,110.20,23.76,97.00,1,Summer,All
82.99,112.32,22.32,158.00,1,Summer,All
84.83,114.97,21.60,300.00,2,Summer,All
84.87,117.37,13.68,27.00,1,Summer,All
86.15,120.45,12.60,340.00,1,Summer,All
84.18,122.24,18.00,290.00,1,Summer,All
84.31,124.63,8.28,180.00,1,Summer,All
86.08,127.67,17.64,250.00,2,Summer,All
86.29,130.64,14.40,35.00,2,Summer,All
86.33,133.61,19.80,225.00,3,Summer,All
86.38,136.50,11.16,130.00,1,Summer,All
86.73,139.55,17.28,43.00,3,Summer,All
86.78,142.27,24.48,20.00,4,Summer,All
86.82,144.88,18.36,212.00,3,Summer,All
86.56,147.27,18.36,50.00,3,Summer,All
86.60,149.97,29.88,93.00,5,Summer,All
86.65,152.67,25.20,302.00,4,Summer,All
86.54,155.21,23.40,295.00,4,Summer,All
86.59,157.79,16.20,30.00,2,Summer,All
86.64,160.36,14.40,160.00,2,Summer,All
86.23,162.68,18.36,310.00,3,Summer,All
84.62,164.61,22.68,130.00,3,Summer,All
84.27,166.45,12.24,300.00,1,Summer,All
84.37,168.57,27.36,150.00,4,Summer,All
82.03,169.79,18.36,230.00,1,Summer,All
81.97,171.17,15.48,320.00,1,Summer,All
84.50,173.65,10.80,163.00,1,Summer,All
84.95,176.11,14.04,120.00,2,Summer,All
85.72,178.77,24.48,230.00,4,Summer,All
85.16,180.77,9.72,143.00,1,Summer,All
85.40,183.35,17.28,345.00,2,Summer,All
85.58,185.74,18.72,243.00,3,Summer,All
84.52,167.91,17.28,0.00,2,Summer,All
84.57,169.78,16.92,315.00,2,Summer,All
84.61,171.83,28.08,257.00,4,Summer,All
85.66,174.38,22.68,90.00,3,Summer,All
85.72,176.84,18.36,335.00,3,Summer,All
85.77,179.09,20.16,60.00,3,Summer,All
81.19,159.23,29.16,200.00,2,Summer,All
82.21,160.84,20.88,130.00,1,Summer,All
82.35,162.42,20.52,0.00,1,Summer,All
83.91,164.44,16.56,22.00,2,Summer,All
85.69,167.05,20.88,150.00,3,Summer,All
84.73,168.81,15.84,248.00,2,Summer,All
84.77,170.97,8.64,130.00,1,Summer,All
85.42,173.38,16.20,32.00,2,Summer,All
85.47,175.73,14.40,10.00,2,Summer,All
85.52,178.16,14.76,127.00,2,Summer,All
85.57,180.34,18.00,35.00,2,Summer,All
84.95,182.18,0.72,180.00,1,Summer,All
85.27,184.64,25.20,240.00,4,Summer,All
85.32,186.92,14.76,33.00,2,Summer,All
86.29,189.47,14.76,275.00,2,Summer,All
86.64,192.06,19.80,28.00,4,Summer,All
86.69,194.50,25.92,115.00,5,Summer,All
86.74,196.17,18.72,257.00,3,Summer,All
85.86,174.06,16.20,250.00,2,Summer,All
83.63,154.89,20.52,50.00,2,Summer,All
83.71,156.69,14.40,125.00,1,Summer,All
84.07,158.62,22.68,48.00,2,Summer,All
85.15,160.94,20.88,130.00,3,Summer,All
85.30,162.85,19.08,0.00,2,Summer,All
81.97,163.56,16.92,10.00,1,Summer,All
