FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
86.90,15.97,20.52,307.00,1,Spring,All
86.95,17.38,29.16,100.00,1,Spring,All
86.68,18.66,43.20,98.00,2,Spring,All
86.55,19.56,33.12,110.00,1,Spring,All
84.26,15.06,42.84,10.00,1,Spring,All
85.70,18.53,29.52,160.00,1,Spring,All
82.73,24.98,36.72,300.00,1,Spring,All
83.85,32.40,19.80,140.00,1,Spring,All
83.99,35.59,33.48,10.00,1,Spring,All
83.85,38.16,31.68,110.00,1,Spring,All
81.90,39.09,28.08,7.00,1,Spring,All
82.39,40.16,23.04,57.00,1,Spring,All
83.50,41.33,24.12,143.00,1,Spring,All
85.70,43.64,30.24,253.00,2,Spring,All
85.75,45.60,17.64,333.00,1,Summer,All
85.12,45.88,18.36,357.00,1,Summer,All
85.17,47.92,21.24,65.00,1,Summer,All
85.72,50.33,19.08,232.00,1,Summer,All
85.77,52.31,19.08,300.00,1,Summer,All
83.50,37.57,23.76,20.00,1,Summer,All
84.37,41.24,21.60,82.00,1,Summer,All
86.27,44.54,31.32,10.00,2,Summer,All
85.76,46.77,23.40,97.00,1,Summer,All
85.83,49.62,11.88,130.00,1,Summer,All
85.99,52.48,20.52,280.00,1,Summer,All
86.04,54.64,9.72,150.00,1,Summer,All
85.82,57.01,25.20,220.00,2,Summer,All
85.87,59.40,24.12,320.00,2,Summer,All
82.84,38.26,23.40,28.00,1,Summer,All
82.95,40.27,23.76,110.00,1,Summer,All
84.92,48.77,17.64,70.00,1,Summer,All
84.25,50.58,19.80,105.00,1,Summer,All
82.23,53.02,32.04,10.00,1,Summer,All
82.58,56.33,21.60,110.00,1,Summer,All
82.62,58.06,18.00,103.00,1,Summer,All
85.49,64.86,11.88,135.00,1,Summer,All
87.55,69.07,22.68,342.00,2,Summer,All
87.60,72.38,15.48,220.00,1,Summer,All
87.64,76.07,11.52,20.00,1,Summer,All
87.69,79.59,23.04,20.00,3,Summer,All
86.22,82.17,22.68,337.00,2,Summer,All
86.27,85.11,22.68,110.00,2,Summer,All
84.00,86.76,30.24,60.00,3,Summer,All
81.17,87.90,15.48,30.00,1,Summer,All
82.58,89.97,11.88,110.00,1,Summer,All
83.30,92.08,34.56,10.00,3,Summer,All
83.40,94.16,21.96,330.00,1,Summer,All
79.39,95.01,16.56,130.00,1,Summer,All
82.51,96.96,19.44,0.00,1,Summer,All
84.40,99.46,20.16,10.00,1,Summer,All
84.44,101.71,22.68,40.00,2,Summer,All
85.82,104.64,20.52,140.00,2,Summer,All
83.88,106.28,21.24,20.00,2,Summer,All
83.99,108.52,18.72,130.00,1,Summer,All
85.71,111.39,19.08,200.00,2,Summer,All
85.91,114.17,11.16,160.00,1,Summer,All
85.96,116.97,16.92,303.00,2,Summer,All
86.01,119.69,10.08,10.00,1,Summer,All
86.40,122.55,20.52,13.00,3,Summer,All
86.45,125.08,12.24,305.00,2,Summer,All
86.49,127.52,12.24,140.00,2,Summer,All
86.26,129.74,12.96,333.00,2,Summer,All
86.31,132.28,21.60,223.00,3,Summer,All
86.35,134.83,18.00,13.00,3,Summer,All
86.28,137.23,22.68,73.00,4,Summer,All
86.32,139.63,18.72,140.00,3,Summer,All
86.37,142.04,22.32,137.00,4,Summer,All
85.94,144.20,25.20,90.00,4,Summer,All
84.43,146.01,18.72,140.00,2,Summer,All
84.01,147.71,17.28,10.00,2,Summer,All
84.09,149.66,13.32,127.00,1,Summer,All
81.95,150.76,10.08,110.00,1,Summer,All
81.74,152.02,11.52,190.00,1,Summer,All
84.25,154.34,15.84,120.00,2,Summer,All
84.69,156.66,18.00,35.00,2,Summer,All
85.41,159.17,16.92,305.00,2,Summer,All
84.84,161.02,22.68,70.00,3,Summer,All
85.09,163.45,10.44,240.00,1,Summer,All
85.32,165.73,21.24,50.00,3,Summer,All
84.33,136.15,9.72,215.00,1,Summer,All
84.38,137.93,30.24,130.00,4,Summer,All
84.43,139.90,32.40,140.00,4,Summer,All
85.36,142.41,12.96,230.00,1,Summer,All
85.49,144.82,24.12,132.00,3,Summer,All
85.54,147.00,25.92,40.00,4,Summer,All
81.04,119.68,21.96,120.00,1,Summer,All
82.01,121.23,22.68,240.00,1,Summer,All
82.15,122.74,21.60,330.00,1,Summer,All
83.63,124.72,13.32,50.00,1,Summer,All
85.43,127.34,24.12,320.00,3,Summer,All
84.54,129.05,15.84,118.00,1,Summer,All
84.58,131.18,22.32,45.00,2,Summer,All
85.25,133.60,16.20,120.00,2,Summer,All
85.30,135.95,23.04,110.00,3,Summer,All
85.34,138.38,9.72,100.00,1,Summer,All
85.39,140.53,38.16,10.00,5,Summer,All
84.64,142.30,19.80,0.00,2,Summer,All
85.06,144.77,15.84,110.00,2,Summer,All
85.10,147.04,6.12,228.00,1,Summer,All
86.09,149.58,16.92,62.00,2,Summer,All
86.46,152.18,9.72,130.00,2,Summer,All
86.51,154.61,12.24,130.00,2,Summer,All
86.56,156.19,14.04,155.00,2,Summer,All
85.77,134.22,10.08,60.00,1,Summer,All
83.37,116.15,35.64,20.00,4,Summer,All
83.53,117.96,18.36,70.00,1,Summer,All
83.91,119.88,20.16,335.00,2,Summer,All
84.95,122.22,16.20,300.00,2,Summer,All
85.14,124.10,17.28,97.00,2,Summer,All
81.83,124.76,20.16,40.00,1,Summer,All
84.11,126.70,25.20,12.00,3,Summer,All
84.16,128.26,9.72,155.00,1,Summer,All
85.20,130.45,19.44,10.00,2,Summer,All
85.25,132.46,18.00,150.00,2,Summer,All
85.31,134.70,20.52,280.00,2,Summer,All
86.06,137.23,15.48,180.00,2,Summer,All
85.56,138.98,19.08,220.00,2,Summer,All
85.60,140.90,30.96,10.00,4,Summer,All
85.65,142.95,11.52,10.00,1,Summer,All
86.59,145.55,18.72,270.00,3,Summer,All
86.64,147.57,12.24,38.00,2,Summer,All
86.69,149.44,23.40,117.00,4,Summer,All
86.47,151.27,18.72,70.00,3,Summer,All
85.63,152.75,12.96,230.00,2,Summer,All
85.68,154.50,13.32,30.00,2,Summer,All
85.73,155.95,27.72,250.00,4,Summer,All
85.78,157.65,15.48,0.00,2,Summer,All
80.87,158.21,11.16,200.00,1,Summer,All
83.31,159.98,11.52,320.00,1,Summer,All
84.32,161.84,20.52,50.00,2,Summer,All
84.78,163.77,14.40,132.00,2,Summer,All
85.55,165.92,16.92,320.00,2,Summer,All
83.74,167.09,11.16,107.00,1,Summer,All
83.79,168.74,19.08,110.00,2,Summer,All
77.17,133.14,24.12,30.00,1,Summer,All
79.71,134.21,16.56,50.00,1,Summer,All
80.72,135.32,19.80,123.00,1,Summer,All
83.84,137.39,18.00,60.00,2,Summer,All
84.20,139.34,23.76,50.00,3,Summer,All
84.30,140.86,28.44,20.00,4,Summer,All
85.41,142.81,14.04,0.00,2,Summer,All
85.46,144.41,17.28,320.00,2,Summer,All
85.30,145.86,28.44,210.00,4,Summer,All
85.06,147.00,8.28,230.00,1,Summer,All
84.10,147.53,20.88,0.00,2,Summer,All
80.86,147.95,25.56,110.00,2,Summer,All
83.75,149.46,18.72,258.00,2,Summer,All
84.47,151.02,16.56,90.00,2,Summer,All
84.57,152.24,16.20,115.00,2,Summer,All
84.80,153.52,27.00,33.00,4,Summer,All
86.68,155.42,11.88,70.00,2,Summer,All
86.72,157.60,23.76,315.00,4,Summer,All
86.77,158.96,21.60,180.00,4,Summer,All
85.33,159.73,23.40,10.00,3,Summer,All
84.73,160.72,21.24,55.00,3,Summer,All
84.80,161.88,22.32,123.00,3,Summer,All
84.85,162.84,43.92,140.00,5,Summer,All
85.76,164.28,12.24,38.00,2,Summer,All
84.82,165.38,16.20,20.00,2,Summer,All
83.91,166.24,41.04,123.00,5,Summer,All
84.46,167.29,24.12,123.00,3,Summer,All
84.82,168.23,16.56,240.00,2,Summer,All
84.87,169.33,28.08,138.00,4,Summer,All
84.85,169.98,14.04,120.00,2,Summer,All
84.90,170.72,15.84,50.00,2,Summer,All
84.95,171.52,15.48,250.00,2,Summer,All
85.00,172.50,20.88,10.00,3,Summer,All
85.04,173.40,14.76,290.00,2,Summer,All
84.95,174.13,19.44,7.00,2,Summer,All
85.00,174.36,15.48,202.00,2,Fall,All
85.05,174.57,13.68,110.00,2,Fall,All
84.15,174.57,12.60,330.00,1,Fall,All
84.35,174.93,16.20,200.00,2,Fall,All
85.64,175.84,14.04,35.00,2,Fall,All
86.30,176.75,15.12,330.00,2,Fall,All
85.67,177.43,16.20,70.00,2,Fall,All
84.74,177.89,22.68,83.00,3,Fall,All
84.70,178.53,21.96,127.00,3,Fall,All
84.48,179.07,17.28,250.00,2,Fall,All
85.50,180.22,19.80,37.00,3,Fall,All
85.55,181.13,22.32,230.00,3,Fall,All
85.24,181.49,18.72,7.00,3,Fall,All
85.24,182.23,10.44,332.00,1,Fall,All
85.29,182.43,19.44,68.00,3,Fall,All
85.34,182.43,12.60,160.00,2,Fall,All
83.91,182.44,19.44,200.00,2,Fall,All
82.75,182.44,17.28,135.00,1,Fall,All
82.80,182.96,16.20,253.00,1,Fall,All
82.66,183.26,7.92,245.00,1,Fall,All
81.32,183.37,48.96,102.00,5,Fall,All
81.37,183.41,27.00,17.00,2,Fall,All
80.44,183.48,21.60,120.00,1,Fall,All
80.49,183.84,16.56,20.00,1,Fall,All
82.43,184.72,32.04,58.00,4,Fall,All
82.47,185.11,15.84,293.00,1,Fall,All
82.58,185.51,25.20,160.00,2,Fall,All
82.68,185.90,38.16,107.00,5,Fall,All
82.72,186.11,12.60,160.00,1,Fall,All
82.77,186.26,21.60,160.00,2,Fall,All
82.82,186.26,18.72,47.00,2,Fall,All
81.86,186.26,21.96,190.00,2,Fall,All
81.78,186.30,16.20,330.00,1,Fall,All
81.82,168.97,17.28,250.00,1,Fall,All
81.87,159.10,32.04,107.00,3,Fall,All
82.39,159.10,25.92,47.00,2,Fall,All
82.12,159.10,27.00,27.00,2,Fall,All
81.46,159.10,17.28,77.00,1,Fall,All
80.57,149.81,34.20,242.00,3,Fall,All
81.00,150.14,33.84,130.00,3,Fall,All
82.81,150.60,15.84,140.00,1,Fall,All
82.58,150.65,24.48,120.00,2,Fall,All
79.11,140.25,20.16,290.00,1,Fall,All
80.67,140.50,25.92,125.00,2,Fall,All
80.47,130.46,17.28,120.00,1,Fall,All
80.20,122.66,24.48,10.00,1,Fall,All
80.84,122.66,13.32,180.00,1,Fall,All
81.65,122.66,43.92,130.00,5,Fall,All
82.54,122.80,14.04,305.00,1,Fall,All
82.45,122.80,13.32,150.00,1,Fall,All
82.49,118.29,28.08,130.00,2,Fall,All
82.54,118.29,25.20,17.00,2,Fall,All
82.59,118.29,9.72,30.00,1,Fall,All
80.31,118.31,21.96,190.00,1,Fall,All
80.11,118.31,24.84,180.00,1,Fall,All
79.85,118.31,30.60,118.00,2,Fall,All
79.89,118.31,20.88,350.00,1,Fall,All
79.94,118.31,28.08,140.00,1,Fall,All
81.51,115.21,27.72,17.00,2,Fall,All
82.09,115.21,11.16,290.00,1,Fall,All
85.44,5.03,39.24,98.00,1,Spring,All
84.83,12.34,32.76,40.00,1,Spring,All
86.25,20.86,35.64,225.00,1,Spring,All
86.29,22.86,28.08,97.00,1,Spring,All
85.67,24.61,26.28,7.00,1,Spring,All
85.21,27.47,18.72,215.00,1,Spring,All
85.26,29.34,23.76,40.00,1,Spring,All
85.35,33.46,20.52,253.00,1,Summer,All
85.40,35.71,16.56,17.00,1,Summer,All
85.31,36.54,21.96,70.00,1,Summer,All
85.36,38.49,23.40,7.00,1,Summer,All
85.51,40.71,18.72,300.00,1,Summer,All
85.55,42.98,21.60,30.00,1,Summer,All
85.75,45.34,12.96,290.00,1,Summer,All
83.72,45.75,23.04,103.00,1,Summer,All
84.05,47.47,21.60,53.00,1,Summer,All
85.17,49.79,11.88,205.00,1,Summer,All
83.88,52.40,21.60,253.00,1,Summer,All
