FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
86.8,19.37,20.88,140,1,Spring,All
86.68,20.36,32.76,90,1,Spring,All
85.82,13.35,32.04,30,1,Spring,All
83.69,18.82,27,155,1,Spring,All
83.73,24.29,26.28,330,1,Spring,All
83.77,25.93,29.52,160,1,Spring,All
84,27.84,25.92,290,1,Spring,All
84.09,29.6,21.96,67,1,Spring,All
84.14,31.18,23.76,120,1,Spring,All
84.19,32.73,31.32,100,1,Spring,All
83.98,33.94,21.6,320,1,Spring,All
85.77,40.96,22.32,140,1,Spring,All
85.82,42.98,30.24,15,2,Summer,All
85.24,44.7,17.28,120,1,Summer,All
85.28,46.78,25.92,135,1,Summer,All
85.87,49.22,22.32,293,1,Summer,All
85.92,51.26,23.76,50,1,Summer,All
83.68,38.5,20.52,138,1,Summer,All
84.49,45.75,14.4,140,1,Summer,All
86.32,49.01,13.32,250,1,Summer,All
85.91,51.27,26.28,25,2,Summer,All
86,54.14,15.84,170,1,Summer,All
86.16,57.02,19.44,343,1,Summer,All
86.21,59.3,9.72,290,1,Summer,All
86.01,61.74,23.04,240,2,Summer,All
86.06,64.21,16.2,70,1,Summer,All
82.29,45.06,21.24,250,1,Summer,All
83.2,47.21,17.64,207,1,Summer,All
83.24,49.27,24.84,290,1,Summer,All
85.1,52.34,13.32,150,1,Summer,All
85.15,55.03,19.8,220,1,Summer,All
85.2,57.86,23.76,33,1,Summer,All
84.46,59.75,24.12,40,1,Summer,All
82.59,61.08,17.28,40,1,Summer,All
82.45,62.39,18.72,10,1,Summer,All
83.03,64.39,25.56,128,1,Summer,All
82.82,65.91,15.12,300,1,Summer,All
82.86,67.74,23.04,13,1,Summer,All
82.47,69.23,17.28,90,1,Summer,All
82.66,71.24,13.32,330,1,Summer,All
85.94,74.75,18.72,58,1,Summer,All
87.81,79.02,16.92,50,2,Summer,All
87.86,82.43,21.24,302,3,Summer,All
87.91,86.18,16.56,20,2,Summer,All
87.96,89.81,12.96,155,2,Summer,All
86.48,92.49,10.44,300,1,Summer,All
86.53,95.57,16.2,40,2,Summer,All
84.33,97.35,14.04,140,1,Summer,All
81.3,98.6,23.4,10,1,Summer,All
83.02,100.8,24.84,10,2,Summer,All
83.59,103.03,23.76,0,2,Summer,All
83.68,105.25,22.68,5,2,Summer,All
79.53,106.22,18.36,278,1,Summer,All
82.75,108.31,14.76,110,1,Summer,All
84.74,110.93,21.6,152,2,Summer,All
84.79,103.96,11.52,210,1,Summer,All
86.07,107.09,11.52,240,1,Summer,All
84.2,95.22,17.28,10,1,Summer,All
84.29,85.14,13.68,102,1,Summer,All
85.98,88.49,12.6,27,1,Summer,All
86.24,91.74,12.96,293,1,Summer,All
86.28,94.97,14.04,273,1,Summer,All
86.33,98.06,15.12,20,2,Summer,All
86.68,101.4,10.8,320,1,Summer,All
86.73,104.33,10.8,60,1,Summer,All
86.78,107.11,21.24,35,3,Summer,All
86.54,109.63,20.52,60,3,Summer,All
86.59,112.49,11.88,225,1,Summer,All
86.63,115.34,22.32,30,3,Summer,All
86.58,97.92,15.84,43,2,Summer,All
86.62,100.75,22.32,333,3,Summer,All
86.67,103.61,16.92,90,2,Summer,All
86.22,106.11,28.8,293,4,Summer,All
84.63,108.05,19.8,90,2,Summer,All
84.31,109.91,37.44,90,5,Summer,All
84.36,112.17,16.2,145,1,Summer,All
82.07,97.85,15.12,310,1,Summer,All
81.98,89.4,24.84,50,1,Summer,All
84.51,92.3,11.52,290,1,Summer,All
84.94,95.12,13.32,310,1,Summer,All
85.71,98.27,18,320,2,Summer,All
85.12,92.52,15.84,50,1,Summer,All
85.41,95.57,15.84,280,1,Summer,All
85.61,98.36,24.84,50,3,Summer,All
84.58,91.63,11.16,147,1,Summer,All
84.62,93.71,18.72,0,1,Summer,All
84.67,95.99,41.04,123,5,Summer,All
85.7,98.96,21.6,245,2,Summer,All
85.74,101.8,15.48,350,1,Summer,All
85.79,104.4,18.72,55,2,Summer,All
81.37,100.52,11.16,60,1,Summer,All
82.33,102.23,26.28,100,2,Summer,All
82.41,103.88,18.72,43,1,Summer,All
84.05,106.13,24.12,140,2,Summer,All
85.75,109.09,23.4,230,3,Summer,All
84.73,110.95,39.24,260,5,Summer,All
84.78,113.33,12.96,320,1,Summer,All
85.51,116.06,18,0,2,Summer,All
85.56,118.65,17.28,293,2,Summer,All
85.6,121.35,21.96,70,3,Summer,All
85.65,123.73,19.08,133,2,Summer,All
84.93,125.66,15.12,50,1,Summer,All
85.31,128.36,15.84,290,2,Summer,All
85.36,130.87,21.6,13,3,Summer,All
86.39,133.75,20.88,25,3,Summer,All
86.69,136.67,11.88,297,2,Summer,All
86.74,139.43,20.16,17,3,Summer,All
86.79,141.3,18,275,3,Summer,All
85.94,142.87,13.32,43,2,Summer,All
83.7,144.14,12.96,250,1,Summer,All
83.78,146.01,14.04,330,1,Summer,All
84.11,147.99,20.16,127,2,Summer,All
85.2,150.4,14.76,275,2,Summer,All
85.37,152.4,24.12,132,4,Summer,All
81.96,153.14,26.28,90,2,Summer,All
84.31,155.11,21.6,153,2,Summer,All
84.35,156.71,14.4,20,1,Summer,All
85.42,158.94,18.36,50,2,Summer,All
85.47,160.99,20.16,43,3,Summer,All
85.52,163.25,12.96,330,2,Summer,All
86.3,165.83,12.96,240,2,Summer,All
85.78,167.61,11.88,20,2,Summer,All
85.83,169.58,17.28,300,3,Summer,All
85.87,171.68,16.92,297,3,Summer,All
86.79,174.31,13.32,50,2,Summer,All
86.84,176.39,16.92,40,3,Summer,All
86.89,178.34,17.28,350,3,Summer,All
86.64,180.22,14.04,50,2,Summer,All
85.82,181.77,16.56,352,3,Summer,All
85.87,183.6,21.96,90,4,Summer,All
85.92,185.14,32.04,20,5,Summer,All
85.97,186.91,21.6,10,4,Summer,All
80.89,187.53,12.96,317,1,Summer,All
83.56,189.36,12.6,93,1,Summer,All
84.47,191.27,9.72,0,1,Summer,All
85.04,193.25,39.24,260,5,Summer,All
85.81,195.48,14.76,310,2,Summer,All
83.89,196.72,24.84,152,3,Summer,All
83.93,198.41,11.52,240,1,Summer,All
80.26,120.36,26.64,250,1,Summer,All
80.98,121.53,16.56,5,1,Summer,All
84.29,123.76,24.84,107,3,Summer,All
84.46,125.86,19.44,90,2,Summer,All
84.52,127.52,24.84,13,3,Summer,All
85.7,129.65,20.16,0,3,Summer,All
85.75,131.43,18,27,2,Summer,All
85.54,133,18,250,2,Summer,All
85.3,134.27,0.36,180,1,Summer,All
84.31,134.92,17.28,202,2,Summer,All
81.15,135.41,19.08,40,1,Summer,All
84.03,137.1,15.48,348,1,Summer,All
84.77,138.83,18,275,2,Summer,All
84.84,140.22,18.36,167,2,Summer,All
85.06,141.69,22.32,47,3,Summer,All
86.94,143.82,12.24,130,2,Summer,All
86.99,146.19,23.04,100,4,Summer,All
87.03,147.74,32.76,90,5,Summer,All
85.52,148.66,22.68,60,3,Summer,All
84.95,149.78,17.28,53,2,Summer,All
85.02,151.12,14.76,50,2,Summer,All
85.06,152.25,16.92,90,2,Summer,All
86.06,153.91,18.72,295,3,Summer,All
84.99,155.12,23.76,210,3,Summer,All
84.21,156.1,16.92,115,2,Summer,All
84.69,157.31,17.64,248,2,Summer,All
85.07,158.45,22.68,270,3,Summer,All
85.11,159.73,20.52,150,3,Summer,All
85.05,160.52,16.56,290,2,Summer,All
85.1,161.41,19.44,5,3,Summer,All
85.15,162.38,16.56,80,2,Summer,All
85.19,163.52,19.8,43,3,Summer,All
85.24,164.58,20.52,25,3,Summer,All
85.16,165.46,11.16,125,1,Summer,All
85.21,165.88,19.44,340,3,Fall,All
85.25,166.23,13.32,200,2,Fall,All
84.27,166.32,16.92,20,2,Fall,All
84.49,166.84,15.12,15,2,Fall,All
85.93,154.92,21.96,127,4,Fall,All
86.56,156.04,14.04,240,2,Fall,All
85.88,156.87,18,120,3,Fall,All
84.86,157.45,30.6,80,4,Fall,All
84.89,158.23,20.16,50,3,Fall,All
84.62,158.88,23.4,97,3,Fall,All
85.68,160.2,18.36,210,3,Fall,All
85.73,161.26,25.2,75,4,Fall,All
85.43,161.76,17.64,113,2,Fall,All
85.41,145.97,15.84,167,2,Fall,All
85.46,146.32,26.64,150,4,Fall,All
85.51,124.54,20.52,143,2,Fall,All
83.83,113.45,42.12,112,5,Fall,All
82.71,113.45,25.2,102,2,Fall,All
82.76,114.12,22.68,145,2,Fall,All
82.71,114.52,25.2,240,2,Fall,All
81.46,114.7,34.92,110,3,Fall,All
81.51,105.12,25.2,13,1,Fall,All
80.59,105.24,14.76,60,1,Fall,All
80.63,105.69,19.08,200,1,Fall,All
82.34,97.75,14.04,35,1,Fall,All
82.38,98.27,12.96,320,1,Fall,All
82.6,98.81,26.28,103,2,Fall,All
82.72,99.34,15.84,160,1,Fall,All
82.77,90.15,12.96,310,1,Fall,All
82.82,84.55,18.72,163,1,Fall,All
82.86,84.55,26.28,147,2,Fall,All
81.91,84.55,19.8,160,1,Fall,All
81.82,84.62,18,123,1,Fall,All
81.87,77.09,12.96,215,1,Fall,All
81.92,72.15,23.04,140,1,Fall,All
82.39,72.18,15.84,230,1,Fall,All
82.14,72.18,24.12,140,1,Fall,All
81.42,72.18,21.96,57,1,Fall,All
80.54,69.05,40.32,140,2,Fall,All
80.99,69.44,21.24,200,1,Fall,All
82.78,69.99,14.4,70,1,Fall,All
82.6,70.05,16.56,277,1,Fall,All
80.54,67.99,19.08,130,1,Fall,All
80.44,66.16,44.28,97,3,Fall,All
80.16,66.25,30.24,140,1,Fall,All
80.85,66.25,20.16,70,1,Fall,All
81.51,66.25,21.96,227,1,Fall,All
82.46,66.37,16.92,20,1,Fall,All
82.33,66.37,34.2,105,2,Fall,All
82.38,66.4,18.36,225,1,Fall,All
82.43,66.4,23.76,80,1,Fall,All
82.47,66.4,24.84,220,1,Fall,All
80.07,66.4,26.64,110,1,Fall,All
79.84,66.4,20.16,40,1,Fall,All
79.89,66.4,23.4,70,1,Fall,All
81.35,66.4,21.24,37,1,Fall,All
