FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
85.44,11.07,33.48,10,1,Spring,All
86.88,17.53,21.6,220,1,Spring,All
86.70,18.83,25.56,25,1,Spring,All
85.66,17.12,23.4,340,1,Spring,All
82.88,24.87,26.64,0,1,Spring,All
83.62,27.75,31.68,110,1,Spring,All
83.67,29.33,31.68,88,1,Spring,All
83.87,31.17,20.52,30,1,Spring,All
84.00,32.88,29.88,250,1,Spring,All
84.10,35.88,24.48,120,1,Spring,All
82.45,39.59,29.52,0,1,Spring,All
83.54,41.48,20.16,335,1,Spring,All
85.59,43.78,18,122,1,Spring,All
85.63,45.75,11.88,325,1,Summer,All
85.13,47.41,12.96,250,1,Summer,All
85.18,49.43,16.92,257,1,Summer,All
85.71,51.82,11.16,128,1,Summer,All
85.76,53.8,13.32,225,1,Summer,All
82.66,37.48,22.68,65,1,Summer,All
83.57,41.49,20.88,140,1,Summer,All
83.62,43.04,18.36,3,1,Summer,All
84.70,46.71,36,240,2,Summer,All
86.37,49.95,32.4,353,3,Summer,All
85.83,52.16,15.48,230,1,Summer,All
85.89,55,18.36,325,1,Summer,All
86.04,57.83,14.4,57,1,Summer,All
86.09,60.02,20.16,240,1,Summer,All
85.89,62.4,18.36,150,1,Summer,All
85.94,64.81,25.92,113,2,Summer,All
83.05,44.81,28.44,20,1,Summer,All
85.04,49.9,20.16,103,1,Summer,All
85.09,52.56,16.2,70,1,Summer,All
85.13,55.37,14.76,240,1,Summer,All
84.34,57.21,25.2,7,1,Summer,All
82.36,58.47,26.28,60,1,Summer,All
82.86,61.66,21.6,13,1,Summer,All
82.74,64.89,25.2,220,1,Summer,All
82.43,66.34,15.12,12,1,Summer,All
82.56,68.31,15.84,307,1,Summer,All
85.76,71.8,16.92,140,1,Summer,All
87.49,76.04,5.76,180,1,Summer,All
87.54,79.42,14.76,77,1,Summer,All
87.59,83.17,17.28,350,2,Summer,All
87.64,86.76,26.28,10,4,Summer,All
86.37,89.41,14.76,335,1,Summer,All
86.42,92.45,26.28,2,3,Summer,All
84.25,94.17,12.96,40,1,Summer,All
81.28,95.37,17.28,202,1,Summer,All
82.84,97.53,17.28,330,1,Summer,All
83.45,99.72,18.36,180,1,Summer,All
83.56,101.89,15.48,300,1,Summer,All
79.47,102.81,18.72,140,1,Summer,All
82.45,104.86,10.08,340,1,Summer,All
84.61,107.46,19.44,60,2,Summer,All
84.65,109.81,21.96,217,2,Summer,All
86.11,112.84,36.36,28,5,Summer,All
84.10,114.58,23.4,230,2,Summer,All
84.20,116.92,14.04,20,1,Summer,All
85.87,119.91,13.32,337,1,Summer,All
