FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
83.67,5.8,41.4,90,1,Spring,All
83.74,6.99,43.2,120,1,Spring,All
85.52,10.75,30.6,100,1,Spring,All
85.88,12.89,39.24,98,1,Spring,All
85.18,14.54,28.8,60,1,Spring,All
87.46,17.29,20.16,160,1,Spring,All
87.51,19.16,22.32,150,1,Spring,All
87.05,22.1,16.56,320,1,Spring,All
83.98,11.83,39.24,110,1,Spring,All
84.61,7.68,35.28,120,1,Spring,All
83.06,18.11,32.4,10,1,Spring,All
83.20,21.24,29.52,0,1,Spring,All
84.08,26.25,25.2,110,1,Spring,All
84.38,30.26,25.56,53,1,Spring,All
84.48,32.28,31.32,100,1,Spring,All
84.53,34.1,21.6,113,1,Spring,All
84.57,35.87,21.24,65,1,Spring,All
84.40,37.32,16.56,280,1,Spring,All
82.88,40.44,23.04,180,1,Spring,All
84.18,42.63,35.28,20,2,Spring,All
86.32,45.28,24.12,227,1,Spring,All
86.37,47.57,29.88,217,2,Summer,All
85.64,49.54,18.72,205,1,Summer,All
85.69,51.89,14.76,130,1,Summer,All
86.29,54.63,15.48,300,1,Summer,All
86.34,56.95,27.36,52,2,Summer,All
84.26,45.42,29.88,120,1,Summer,All
84.31,47.57,15.48,160,1,Summer,All
84.27,49.38,21.6,223,1,Summer,All
81.17,50.56,20.16,308,1,Summer,All
85.31,53.58,26.64,230,1,Summer,All
86.97,57.17,19.8,30,1,Summer,All
86.41,59.71,18.36,340,1,Summer,All
86.49,62.9,14.4,130,1,Summer,All
86.65,66.11,15.84,45,1,Summer,All
86.70,68.81,18.72,180,1,Summer,All
86.46,71.51,31.32,153,3,Summer,All
86.51,74.26,19.08,200,1,Summer,All
83.39,51.33,30.96,125,1,Summer,All
83.90,53.79,19.8,10,1,Summer,All
83.95,56.14,24.12,240,1,Summer,All
85.72,59.59,10.44,50,1,Summer,All
85.76,62.61,24.12,110,1,Summer,All
85.81,65.77,15.48,20,1,Summer,All
85.04,67.96,11.52,270,1,Summer,All
82.97,69.5,24.48,80,1,Summer,All
82.93,71.05,18.72,167,1,Summer,All
83.55,73.35,20.16,285,1,Summer,All
83.34,75.08,13.68,140,1,Summer,All
83.38,77.1,15.12,12,1,Summer,All
83.06,78.8,12.96,180,1,Summer,All
83.22,81.05,22.32,120,1,Summer,All
86.61,84.95,16.92,17,1,Summer,All
88.44,89.66,21.6,253,3,Summer,All
88.49,93.52,16.92,230,2,Summer,All
88.54,97.68,13.32,117,2,Summer,All
88.59,101.69,22.68,223,4,Summer,All
86.98,104.68,25.92,40,4,Summer,All
87.03,108.17,20.16,17,3,Summer,All
84.77,110.23,18.36,20,1,Summer,All
81.70,111.65,25.56,263,1,Summer,All
83.59,114.12,19.8,240,1,Summer,All
84.11,116.63,17.28,20,1,Summer,All
84.22,119.14,15.84,110,1,Summer,All
79.92,120.24,16.56,290,1,Summer,All
83.32,122.62,10.44,340,1,Summer,All
85.39,125.52,23.04,330,3,Summer,All
85.44,125.32,19.08,210,2,Summer,All
86.77,128.73,24.12,227,4,Summer,All
84.57,121.78,28.44,0,3,Summer,All
84.85,115.78,23.04,240,2,Summer,All
86.54,119.28,9.36,300,1,Summer,All
86.75,122.7,7.92,220,1,Summer,All
86.80,126.09,20.16,40,3,Summer,All
86.85,129.37,18,320,2,Summer,All
87.27,132.94,23.4,20,4,Summer,All
87.32,136.11,17.28,180,3,Summer,All
87.37,139.11,15.12,305,2,Summer,All
87.06,141.86,17.64,348,3,Summer,All
87.11,144.94,14.4,320,2,Summer,All
87.16,147.98,13.32,90,2,Summer,All
87.09,131.92,16.92,230,2,Summer,All
87.14,134.95,15.48,100,2,Summer,All
87.19,138.03,13.32,330,2,Summer,All
86.73,140.73,21.24,55,3,Summer,All
85.07,142.85,21.6,100,2,Summer,All
84.74,144.87,24.12,220,3,Summer,All
84.86,147.37,26.64,250,3,Summer,All
82.42,130.21,15.84,290,1,Summer,All
82.44,120.89,17.28,135,1,Summer,All
85.30,124.02,19.08,47,2,Summer,All
85.53,127.05,19.08,80,2,Summer,All
86.17,130.38,12.96,297,1,Summer,All
85.60,121.61,22.32,70,2,Summer,All
85.85,124.85,15.48,20,2,Summer,All
86.06,127.82,17.28,343,2,Summer,All
84.98,104.91,19.08,280,1,Summer,All
85.03,107.21,15.84,343,1,Summer,All
85.07,109.69,19.08,147,2,Summer,All
86.14,112.9,22.32,110,3,Summer,All
86.18,116,18.72,140,2,Summer,All
86.23,118.85,21.6,130,3,Summer,All
81.64,97.45,15.48,343,1,Summer,All
82.71,99.35,19.44,133,1,Summer,All
82.81,101.2,13.32,150,1,Summer,All
84.49,103.73,23.76,280,2,Summer,All
86.17,107.06,16.92,110,2,Summer,All
85.14,109.12,24.12,50,2,Summer,All
85.19,111.81,14.4,140,1,Summer,All
85.93,114.88,17.28,130,2,Summer,All
85.98,117.73,18.72,257,2,Summer,All
86.02,120.75,26.28,140,4,Summer,All
86.07,123.38,31.68,330,4,Summer,All
85.31,125.48,12.96,230,1,Summer,All
85.75,128.46,22.32,50,3,Summer,All
85.80,131.22,24.84,130,3,Summer,All
86.80,134.49,20.52,130,3,Summer,All
87.09,137.8,11.88,325,2,Summer,All
87.14,140.95,17.28,7,3,Summer,All
87.19,143.22,24.48,20,4,Summer,All
86.21,125,19.8,268,2,Summer,All
83.96,108.72,18.36,240,1,Summer,All
84.09,110.95,12.96,60,1,Summer,All
84.44,113.31,14.04,13,1,Summer,All
85.56,116.23,12.6,223,1,Summer,All
85.70,118.72,18.36,70,2,Summer,All
82.23,119.56,15.12,60,1,Summer,All
84.63,121.89,15.84,305,1,Summer,All
84.67,123.79,12.96,240,1,Summer,All
85.76,126.42,16.2,253,2,Summer,All
85.81,128.81,10.44,0,1,Summer,All
85.86,131.43,15.12,310,2,Summer,All
86.64,134.42,18.72,303,3,Summer,All
86.10,136.47,6.84,137,1,Summer,All
86.15,138.74,17.28,343,2,Summer,All
86.20,141.2,18,310,2,Summer,All
87.16,144.3,15.48,320,2,Summer,All
87.21,146.75,16.2,138,3,Summer,All
87.26,149.09,17.64,23,3,Summer,All
86.97,151.31,20.88,30,3,Summer,All
86.09,153.13,16.56,320,2,Summer,All
86.14,155.26,14.04,240,2,Summer,All
86.19,157.12,11.16,128,1,Summer,All
86.24,159.18,11.52,50,1,Summer,All
81.02,159.84,16.92,20,1,Summer,All
83.98,161.92,15.84,120,1,Summer,All
84.83,164.1,11.16,128,1,Summer,All
85.29,166.37,12.24,88,1,Summer,All
86.12,168.92,20.16,40,3,Summer,All
84.23,170.29,8.28,290,1,Summer,All
84.28,172.17,18,147,2,Summer,All
77.48,116.85,21.6,300,1,Summer,All
80.35,118.12,18,60,1,Summer,All
81.25,119.39,22.32,35,1,Summer,All
84.54,121.82,19.08,103,2,Summer,All
84.67,124.06,20.16,15,2,Summer,All
84.77,125.89,22.32,235,2,Summer,All
85.99,128.23,22.68,37,3,Summer,All
86.04,130.22,18.72,140,2,Summer,All
85.74,131.9,17.64,50,2,Summer,All
85.44,133.32,16.92,40,2,Summer,All
84.50,134.12,12.96,150,1,Summer,All
81.29,134.67,18,35,1,Summer,All
84.32,136.52,16.92,280,1,Summer,All
85.01,138.41,23.04,50,3,Summer,All
85.06,139.99,7.56,328,1,Summer,All
85.27,141.64,17.28,330,2,Summer,All
87.40,144.02,31.68,17,5,Summer,All
87.45,146.59,16.2,120,3,Summer,All
87.50,148.35,17.64,350,3,Summer,All
85.84,149.42,12.96,250,1,Summer,All
85.17,150.66,15.48,160,2,Summer,All
85.22,152.17,21.96,40,3,Summer,All
85.27,153.47,20.16,280,2,Summer,All
86.27,155.33,16.2,150,2,Summer,All
85.23,156.65,11.52,230,1,Summer,All
84.31,157.72,28.08,0,3,Summer,All
84.85,159.09,18.36,180,2,Summer,All
85.27,160.39,26.64,250,4,Summer,All
85.32,161.82,19.8,65,2,Summer,All
85.22,162.74,18.72,50,2,Summer,All
85.27,163.76,23.04,145,3,Summer,All
85.32,164.85,30.6,110,4,Summer,All
85.37,166.12,14.76,313,2,Summer,All
85.42,167.32,9.36,240,1,Summer,All
85.31,168.31,22.32,125,3,Summer,All
85.36,168.88,14.4,310,2,Fall,All
85.37,169.34,17.64,103,2,Fall,All
84.38,169.51,16.56,27,2,Fall,All
84.63,170.15,11.16,130,1,Fall,All
86.19,171.37,36.36,130,5,Fall,All
86.69,172.61,9,210,1,Fall,All
86.01,173.51,14.76,250,2,Fall,All
85.03,174.16,18.72,0,2,Fall,All
85.04,175,14.04,307,1,Fall,All
84.79,175.72,16.92,73,2,Fall,All
85.81,177.12,18.72,130,2,Fall,All
85.86,178.25,19.8,250,3,Fall,All
85.52,178.82,18.72,240,2,Fall,All
85.52,173.42,30.96,130,5,Fall,All
85.57,173.85,9.36,235,1,Fall,All
85.61,156.05,22.68,100,3,Fall,All
84.17,150.52,13.32,50,1,Fall,All
82.92,150.52,18.36,60,1,Fall,All
82.97,151.22,28.44,330,3,Fall,All
82.85,151.65,32.76,72,4,Fall,All
81.61,151.86,18.72,20,1,Fall,All
81.65,147.44,15.12,10,1,Fall,All
80.70,147.6,21.24,150,1,Fall,All
80.75,148.06,18.36,20,1,Fall,All
82.74,144.48,31.32,60,3,Fall,All
82.79,145.03,15.84,140,1,Fall,All
82.84,145.6,10.08,310,1,Fall,All
82.89,146.16,31.68,127,3,Fall,All
