FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
83.35,4.24,47.16,130,1,Spring,All
83.23,8.24,39.6,107,1,Spring,All
85.01,12.46,39.24,13,1,Spring,All
86.85,21.26,22.32,140,1,Spring,All
86.9,22.77,16.92,158,1,Spring,All
86.61,24.08,41.4,90,3,Spring,All
86.51,24.96,23.76,40,1,Spring,All
84.12,23.41,34.92,135,1,Spring,All
85.48,26.79,26.28,270,1,Spring,All
82.41,30.36,25.92,125,1,Spring,All
83.38,31.89,36,120,1,Spring,All
83.66,39.66,17.28,10,1,Spring,All
83.79,41.24,28.8,252,1,Spring,All
83.83,42.61,25.2,153,1,Spring,All
83.88,43.95,21.6,150,1,Spring,All
83.69,44.92,19.44,58,1,Spring,All
81.75,45.73,31.32,50,1,Spring,All
82.27,47.24,52.92,110,4,Spring,All
83.3,49.01,19.08,140,1,Spring,All
85.32,51.19,16.56,140,1,Spring,All
85.37,53.03,26.28,227,1,Summer,All
84.91,54.55,10.8,200,1,Summer,All
84.96,56.47,26.28,77,1,Summer,All
85.53,58.75,18,40,1,Summer,All
85.58,60.62,16.92,75,1,Summer,All
82.5,40.12,25.56,50,1,Summer,All
83.44,42.26,25.92,40,1,Summer,All
83.54,45.5,15.84,340,1,Summer,All
84.1,49.08,13.68,18,1,Summer,All
86.02,52.32,15.84,47,1,Summer,All
85.68,54.5,16.2,235,1,Summer,All
85.77,57.32,30.6,260,2,Summer,All
85.93,60.15,21.96,0,1,Summer,All
85.98,62.29,19.8,290,1,Summer,All
85.79,64.64,17.28,230,1,Summer,All
85.84,67.03,18.72,0,1,Summer,All
82.11,69.7,25.92,80,1,Summer,All
82.98,71.64,20.88,35,1,Summer,All
83.02,73.53,11.16,0,1,Summer,All
84.94,76.31,15.12,80,1,Summer,All
84.98,78.8,17.28,22,1,Summer,All
85.03,81.4,15.48,250,1,Summer,All
84.36,83.19,18.36,12,1,Summer,All
82.46,84.49,19.08,200,1,Summer,All
82.37,85.77,11.88,123,1,Summer,All
82.83,87.65,11.16,130,1,Summer,All
82.68,89.12,18.72,255,1,Summer,All
82.72,90.92,21.96,3,1,Summer,All
82.41,92.41,23.4,10,1,Summer,All
82.57,94.35,15.48,153,1,Summer,All
85.83,97.64,18.72,140,2,Summer,All
87.71,101.61,20.16,10,3,Summer,All
87.76,104.81,25.56,55,4,Summer,All
87.81,108.37,14.04,10,2,Summer,All
87.85,111.82,13.68,230,2,Summer,All
86.37,114.41,23.76,290,3,Summer,All
86.42,117.34,14.04,290,2,Summer,All
84.19,119.08,21.24,280,2,Summer,All
81.23,120.34,13.68,320,1,Summer,All
82.74,122.48,10.8,200,1,Summer,All
83.44,124.66,19.44,110,1,Summer,All
83.54,126.79,18.72,30,1,Summer,All
79.5,127.81,16.2,25,1,Summer,All
82.72,129.85,17.64,310,1,Summer,All
84.64,132.42,16.92,335,2,Summer,All
84.69,134.77,19.08,27,2,Summer,All
85.98,137.74,10.8,200,1,Summer,All
84.12,139.5,11.16,220,1,Summer,All
84.2,141.83,16.56,20,1,Summer,All
85.96,144.75,20.16,250,3,Summer,All
86.17,147.6,19.8,350,3,Summer,All
86.21,150.47,18.72,13,3,Summer,All
86.26,153.26,26.64,3,4,Summer,All
86.62,156.18,30.6,70,5,Summer,All
86.67,158.79,15.84,137,2,Summer,All
86.71,161.31,21.96,68,4,Summer,All
86.44,163.62,16.92,40,3,Summer,All
86.49,166.22,10.44,300,2,Summer,All
86.53,168.86,19.44,130,3,Summer,All
86.45,165.75,20.16,5,3,Summer,All
86.5,168.24,10.8,280,2,Summer,All
86.55,170.73,18.72,320,3,Summer,All
86.1,172.98,21.6,350,4,Summer,All
84.48,174.85,27.36,10,4,Summer,All
84.13,176.63,19.44,320,2,Summer,All
84.2,178.66,12.96,297,1,Summer,All
81.95,179.83,16.92,320,1,Summer,All
81.84,181.16,12.24,318,1,Summer,All
84.39,183.54,15.84,90,2,Summer,All
