FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
87.19,19.72,25.2,233,1,Spring,All
86.94,21.17,16.56,335,1,Spring,All
83.58,12.61,33.84,280,1,Spring,All
84.16,8.75,37.08,128,1,Spring,All
84.49,14.75,33.12,120,1,Spring,All
85.89,16.8,29.88,127,1,Spring,All
83.75,22.6,29.16,130,1,Spring,All
83.71,28.14,25.56,347,1,Spring,All
84.11,33.53,19.8,293,1,Spring,All
84.05,37.92,21.6,125,1,Spring,All
82.03,38.96,27,120,1,Spring,All
83.61,42.62,17.28,300,1,Spring,All
85.76,45.01,18.36,70,1,Spring,All
85.81,47.05,20.16,167,1,Summer,All
85.25,48.79,18,60,1,Summer,All
85.30,50.89,14.76,77,1,Summer,All
85.86,53.36,12.6,220,1,Summer,All
85.90,55.42,16.2,140,1,Summer,All
83.65,44.47,18,290,1,Summer,All
83.69,46.07,19.8,27,1,Summer,All
84.57,49.84,19.08,197,1,Summer,All
86.36,53.12,16.92,10,1,Summer,All
85.92,55.39,14.76,280,1,Summer,All
86.00,58.27,16.2,323,1,Summer,All
86.14,61.15,10.8,290,1,Summer,All
86.19,63.42,12.96,120,1,Summer,All
85.95,65.84,19.08,248,1,Summer,All
86.00,68.31,23.4,117,2,Summer,All
82.19,45.01,22.68,47,1,Summer,All
83.17,47.17,20.52,250,1,Summer,All
83.22,49.25,17.28,180,1,Summer,All
85.11,52.36,16.2,150,1,Summer,All
85.16,55.09,14.76,110,1,Summer,All
85.21,57.92,21.96,225,1,Summer,All
84.49,59.82,16.56,335,1,Summer,All
82.56,61.13,19.08,37,1,Summer,All
82.46,62.44,28.44,95,1,Summer,All
82.98,64.42,21.96,50,1,Summer,All
82.77,65.92,29.52,30,1,Summer,All
82.82,67.74,13.32,198,1,Summer,All
82.49,69.22,15.84,7,1,Summer,All
82.64,71.22,19.08,50,1,Summer,All
85.86,74.75,15.84,210,1,Summer,All
87.74,79.04,15.84,17,2,Summer,All
87.79,82.45,13.32,323,1,Summer,All
87.84,86.23,8.28,130,1,Summer,All
87.89,89.86,16.2,35,2,Summer,All
86.42,92.53,17.64,0,2,Summer,All
86.47,95.59,14.4,62,1,Summer,All
84.36,97.35,11.16,53,1,Summer,All
81.33,98.56,15.84,140,1,Summer,All
82.94,100.75,18.36,325,1,Summer,All
83.48,102.95,14.76,30,1,Summer,All
83.59,105.13,25.56,200,2,Summer,All
79.46,106.06,20.16,0,1,Summer,All
82.86,108.11,26.28,137,2,Summer,All
84.74,110.71,24.48,20,2,Summer,All
84.78,113.06,19.8,43,2,Summer,All
86.06,116.1,19.44,350,2,Summer,All
84.16,117.83,8.64,145,1,Summer,All
84.21,120.16,14.04,240,1,Summer,All
85.96,123.15,20.16,140,2,Summer,All
86.16,126.06,14.04,135,2,Summer,All
86.21,128.97,21.6,60,3,Summer,All
86.26,131.79,18,60,2,Summer,All
86.61,134.78,17.64,70,2,Summer,All
86.66,137.45,11.52,50,2,Summer,All
86.71,140.01,24.12,120,4,Summer,All
86.46,142.35,18.36,37,3,Summer,All
86.50,145,29.52,110,5,Summer,All
86.55,147.67,9.72,340,1,Summer,All
86.45,146.43,11.16,160,2,Summer,All
86.50,148.97,26.64,160,4,Summer,All
86.54,151.51,10.08,153,1,Summer,All
86.14,153.79,20.16,55,3,Summer,All
84.63,155.69,14.04,148,1,Summer,All
84.19,157.47,18.72,15,2,Summer,All
84.29,159.55,18.36,120,2,Summer,All
82.08,160.72,10.08,153,1,Summer,All
81.92,162.04,16.56,303,1,Summer,All
84.64,164.5,25.56,63,3,Summer,All
84.93,166.93,18.36,130,2,Summer,All
85.63,169.57,17.64,17,2,Summer,All
85.03,171.53,20.16,40,2,Summer,All
85.30,174.08,15.48,307,2,Summer,All
85.50,176.45,35.28,250,5,Summer,All
84.46,155.64,20.52,25,2,Summer,All
84.51,157.49,23.76,10,3,Summer,All
84.56,159.55,32.4,310,4,Summer,All
85.54,162.11,15.48,110,2,Summer,All
85.67,164.58,20.88,290,3,Summer,All
85.72,166.85,16.2,10,2,Summer,All
81.22,149.3,16.56,270,1,Summer,All
82.18,150.91,18,300,1,Summer,All
82.32,152.47,25.92,160,2,Summer,All
83.85,154.51,14.04,110,1,Summer,All
85.60,157.14,18,7,2,Summer,All
84.78,158.9,2.52,180,1,Summer,All
84.83,161.07,13.32,340,1,Summer,All
85.49,163.52,27.36,243,4,Summer,All
85.54,165.9,26.28,160,4,Summer,All
85.59,168.35,11.88,70,1,Summer,All
85.63,170.55,19.8,283,3,Summer,All
84.86,172.39,23.76,20,3,Summer,All
85.29,174.89,16.56,135,2,Summer,All
85.33,177.2,25.56,50,4,Summer,All
86.34,179.8,21.6,297,4,Summer,All
86.66,182.43,22.32,110,4,Summer,All
86.71,184.92,11.16,60,2,Summer,All
86.76,186.62,11.88,50,2,Summer,All
85.85,172.28,21.24,145,3,Summer,All
83.71,157.66,14.04,43,1,Summer,All
83.75,159.47,13.68,290,1,Summer,All
84.07,161.39,20.52,20,2,Summer,All
85.15,163.73,13.68,232,2,Summer,All
85.32,165.66,13.68,280,2,Summer,All
82.10,166.39,14.4,320,1,Summer,All
84.20,168.32,12.96,150,1,Summer,All
84.25,169.9,12.96,27,1,Summer,All
85.32,172.06,11.88,317,1,Summer,All
85.36,174.07,12.24,315,1,Summer,All
85.48,176.28,15.12,50,2,Summer,All
86.27,178.77,18.72,287,3,Summer,All
85.74,180.53,17.28,343,2,Summer,All
85.79,182.44,11.16,53,1,Summer,All
85.84,184.48,30.6,110,5,Summer,All
86.81,187.05,19.08,133,3,Summer,All
86.86,189.08,19.08,150,3,Summer,All
86.91,190.97,13.68,122,2,Summer,All
86.61,192.81,20.16,20,4,Summer,All
85.80,194.33,16.56,352,2,Summer,All
85.85,196.1,15.48,85,2,Summer,All
85.90,197.61,14.76,313,2,Summer,All
85.94,199.34,12.6,70,2,Summer,All
80.62,199.97,25.92,13,2,Summer,All
83.44,201.76,11.88,70,1,Summer,All
84.46,203.64,12.96,293,1,Summer,All
84.96,205.58,15.48,65,2,Summer,All
85.76,207.74,19.8,298,3,Summer,All
83.82,208.96,20.52,60,2,Summer,All
83.87,210.64,13.32,317,1,Summer,All
79.85,124.59,12.96,210,1,Summer,All
80.79,125.74,14.4,340,1,Summer,All
83.94,127.95,11.88,20,1,Summer,All
