FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
83.46,1.85,55.8,110,1,Spring,All
83.81,2.33,62.28,25,1,Spring,All
85.50,11.82,43.2,0,1,Spring,All
85.90,15.51,29.88,15,1,Spring,All
85.16,17.19,29.88,283,1,Spring,All
87.53,19.73,31.32,157,1,Spring,All
87.58,21.48,41.76,110,3,Spring,All
84.68,16.9,25.92,270,1,Spring,All
84.73,18.66,39.96,90,1,Spring,All
86.19,20.98,32.4,90,1,Spring,All
83.07,23.77,28.08,5,1,Spring,All
84.10,27.26,29.16,100,1,Spring,All
83.18,28.5,31.68,190,1,Spring,All
84.06,31.82,27.72,352,1,Spring,All
84.11,33.44,30.96,128,1,Spring,All
84.16,35.31,28.08,150,1,Spring,All
84.36,37.44,23.04,110,1,Spring,All
84.46,39.45,34.56,112,1,Spring,All
84.51,41.25,28.8,113,1,Spring,All
84.55,43,18.72,320,1,Spring,All
84.32,44.42,24.12,130,1,Spring,All
82.30,45.58,30.96,60,1,Spring,All
82.87,47.46,19.8,120,1,Spring,All
84.00,49.63,16.56,120,1,Spring,All
86.14,52.31,14.76,150,1,Spring,All
86.19,54.59,14.76,33,1,Summer,All
85.61,56.54,9.72,60,1,Summer,All
85.66,58.89,14.04,145,1,Summer,All
86.22,61.63,14.76,73,1,Summer,All
86.27,63.94,15.84,43,1,Summer,All
78.63,64.87,25.92,80,1,Summer,All
83.35,46.11,19.44,33,1,Summer,All
84.16,48.58,16.2,53,1,Summer,All
84.21,50.73,16.56,25,1,Summer,All
84.21,52.53,14.76,325,1,Summer,All
86.81,60.35,18.36,357,1,Summer,All
86.34,62.88,12.96,285,1,Summer,All
86.41,66.08,17.64,0,1,Summer,All
86.58,69.32,28.08,40,3,Summer,All
86.63,71.98,16.92,10,1,Summer,All
86.44,74.67,11.52,0,1,Summer,All
86.48,77.4,22.32,160,2,Summer,All
82.92,54.15,21.6,320,1,Summer,All
83.71,56.59,17.28,22,1,Summer,All
83.76,58.92,16.2,127,1,Summer,All
85.54,62.35,7.92,180,1,Summer,All
85.59,65.34,20.16,17,1,Summer,All
85.64,68.47,19.8,10,1,Summer,All
84.87,70.6,16.2,32,1,Summer,All
82.90,72.1,20.16,33,1,Summer,All
82.83,73.59,13.68,200,1,Summer,All
83.41,75.85,14.76,272,1,Summer,All
83.22,77.53,16.2,230,1,Summer,All
83.27,79.53,22.32,30,1,Summer,All
82.86,81.17,15.84,152,1,Summer,All
83.08,83.37,24.48,13,1,Summer,All
86.33,87.23,10.8,180,1,Summer,All
88.26,91.91,14.4,310,2,Summer,All
88.31,95.7,16.92,62,2,Summer,All
88.36,99.81,24.12,320,4,Summer,All
88.41,103.79,15.12,320,2,Summer,All
86.86,106.72,18.36,330,2,Summer,All
86.90,110.13,12.6,70,1,Summer,All
84.56,112.1,23.76,50,2,Summer,All
81.59,113.46,23.04,20,1,Summer,All
83.30,115.86,11.88,70,1,Summer,All
83.95,118.32,15.12,170,1,Summer,All
84.01,120.73,21.6,53,2,Summer,All
79.88,121.77,11.16,70,1,Summer,All
83.26,124.05,15.84,43,1,Summer,All
85.20,126.88,22.32,35,2,Summer,All
85.24,129.44,22.68,210,2,Summer,All
